id,label_str,pred_str,p_A,label_num
0,A,B,0.11920292,1
1,A,A,0.99999976,1
2,A,A,0.99999774,1
3,A,A,0.99849880,1
4,A,A,0.99999905,1
5,B,B,0.00000024,0
6,A,A,0.99999893,1
7,A,B,0.00000001,1
8,A,B,0.00000007,1
9,A,A,1.00000000,1
10,A,B,0.00000000,1
11,A,B,0.00000033,1
12,B,B,0.00000061,0
13,A,A,0.99999607,1
14,B,A,1.00000000,0
15,B,B,0.01098694,0
16,A,B,0.22270015,1
17,A,A,0.99995458,1
18,A,A,0.99999893,1
19,A,A,0.99992967,1
20,B,B,0.00000000,0
21,B,A,0.53120941,0
22,A,A,1.00000000,1
23,B,A,0.99999988,0
24,B,B,0.05340333,0
25,A,A,1.00000000,1
26,B,B,0.00000016,0
27,B,B,0.00001013,0
28,A,A,0.99999797,1
29,B,B,0.00000000,0
30,A,A,0.99999988,1
31,A,B,0.00000000,1
32,A,B,0.00007967,1
33,A,A,0.99999869,1
34,A,A,1.00000000,1
35,A,A,1.00000000,1
36,A,B,0.00000100,1
37,B,B,0.00000001,0
38,B,B,0.10669060,0
39,A,B,0.00000000,1
