id,label_str,pred_str,p_A,label_num
0,B,B,0.00000000,0
1,A,A,0.99999940,1
2,A,B,0.00000000,1
3,A,A,1.00000000,1
4,B,A,0.99999976,0
5,B,B,0.00000000,0
6,A,B,0.03308598,1
7,A,B,0.00000000,1
8,A,B,0.00116951,1
9,B,B,0.00000000,0
10,B,A,1.00000000,0
11,A,A,0.99999988,1
12,B,A,1.00000000,0
13,B,B,0.00000226,0
14,B,B,0.00000007,0
15,A,B,0.00000006,1
16,A,B,0.37754068,1
17,A,A,1.00000000,1
18,A,B,0.00000018,1
19,A,B,0.00000000,1
20,B,B,0.00000057,0
21,B,A,0.99986017,0
22,A,B,0.00000008,1
23,A,A,1.00000000,1
24,A,B,0.00000091,1
25,B,A,1.00000000,0
26,B,B,0.00002931,0
27,A,B,0.00005144,1
28,A,A,1.00000000,1
29,A,A,1.00000000,1
30,A,B,0.00000089,1
31,B,A,1.00000000,0
32,B,A,1.00000000,0
33,A,A,0.99999833,1
34,B,B,0.00000000,0
35,B,A,1.00000000,0
36,A,A,0.99999976,1
37,A,B,0.00000309,1
38,A,B,0.00000020,1
39,A,A,1.00000000,1
