id,label_str,pred_str,p_A,label_num
0,B,A,0.99993789,0
1,B,B,0.00000002,0
2,B,B,0.00000001,0
3,A,B,0.00000000,1
4,B,A,0.99937373,0
5,B,B,0.05665243,0
6,B,B,0.05340333,0
7,B,B,0.00000009,0
8,A,B,0.00002430,1
9,B,A,0.95257413,0
10,A,B,0.00132502,1
11,B,A,1.00000000,0
12,A,B,0.14804719,1
13,B,A,0.99999976,0
14,B,B,0.00006205,0
15,B,A,0.96885622,0
16,A,A,0.97068775,1
17,B,B,0.00000005,0
18,A,A,0.65135491,1
19,B,B,0.00000000,0
20,B,A,0.99999988,0
21,B,B,0.00004684,0
22,B,B,0.00000000,0
23,A,A,1.00000000,1
24,A,A,1.00000000,1
25,A,A,0.99818975,1
26,A,A,0.99999976,1
27,A,B,0.01322282,1
28,B,A,1.00000000,0
29,B,B,0.00000009,0
30,A,A,0.99972194,1
31,A,B,0.00000020,1
32,B,B,0.00000013,0
33,A,A,1.00000000,1
34,A,B,0.00000031,1
35,A,B,0.00000000,1
36,B,B,0.00000000,0
37,A,B,0.29421496,1
38,B,A,0.99883050,0
39,A,B,0.00000061,1
