id,label_str,pred_str,p_A,label_num
0,B,B,0.00000000,0
1,A,A,0.97068775,1
2,A,A,0.99999976,1
3,A,B,0.00002430,1
4,B,A,0.99990392,0
5,B,B,0.00006605,0
6,B,B,0.00000003,0
7,B,B,0.00000001,0
8,B,A,1.00000000,0
9,B,B,0.00000000,0
10,A,B,0.00000000,1
11,B,A,0.99998105,0
12,B,B,0.00001474,0
13,A,A,1.00000000,1
14,B,B,0.00007485,0
15,A,A,1.00000000,1
16,A,B,0.00000012,1
17,A,A,1.00000000,1
18,B,A,0.99999976,0
19,A,B,0.00000397,1
20,A,B,0.00000000,1
21,A,A,0.99999785,1
22,B,A,0.99995458,0
23,B,B,0.00000000,0
24,A,B,0.00000000,1
25,A,A,0.99999881,1
26,A,B,0.00000002,1
27,B,A,0.99999917,0
28,A,B,0.00000001,1
29,B,B,0.00000212,0
30,B,B,0.00000010,0
31,A,A,0.99956948,1
32,B,B,0.00000003,0
33,B,B,0.00000008,0
34,B,A,1.00000000,0
35,B,A,0.98593640,0
36,A,B,0.00000012,1
37,A,A,1.00000000,1
38,B,A,1.00000000,0
39,A,A,1.00000000,1
