id,label_str,pred_str,p_A,label_num
0,A,B,0.00000397,1
1,B,B,0.00000479,0
2,A,B,0.00000000,1
3,A,A,0.99999964,1
4,B,B,0.00000001,0
5,A,A,1.00000000,1
6,B,A,0.91490096,0
7,B,B,0.00000000,0
8,A,B,0.02033235,1
9,B,B,0.01322282,0
10,A,A,1.00000000,1
11,A,B,0.00000020,1
12,A,B,0.00000031,1
13,B,B,0.00000199,0
14,A,B,0.00000000,1
15,A,B,0.00001078,1
16,A,A,0.99990976,1
17,A,B,0.00116951,1
18,B,B,0.00000141,0
19,A,B,0.33458945,1
20,A,B,0.00000011,1
21,A,B,0.00003120,1
22,B,B,0.00000000,0
23,B,B,0.00000001,0
24,A,A,1.00000000,1
25,A,B,0.00970848,1
26,B,B,0.00000000,0
27,B,A,0.99999774,0
28,A,B,0.00000002,1
29,A,B,0.00000020,1
30,A,B,0.00004265,1
31,A,B,0.00000003,1
32,B,B,0.00000840,0
33,B,B,0.00000022,0
34,A,B,0.00000001,1
35,B,A,0.67917871,0
36,B,B,0.00000000,0
37,B,A,1.00000000,0
38,B,A,0.99999964,0
39,B,B,0.00280093,0
