id,label_str,pred_str,p_A,label_num
0,B,B,0.00000001,0
1,A,B,0.00000000,1
2,A,B,0.00000002,1
3,A,B,0.00591107,1
4,A,A,0.99142247,1
5,A,A,0.85966372,1
6,B,A,1.00000000,0
7,B,B,0.00000000,0
8,A,A,0.99999988,1
9,A,A,0.86703575,1
10,A,A,1.00000000,1
11,B,B,0.00000479,0
12,B,A,1.00000000,0
13,B,B,0.00000000,0
14,A,A,0.99999380,1
15,A,A,0.99999774,1
16,B,B,0.00021654,0
17,A,A,0.99998331,1
18,A,A,0.99829930,1
19,A,A,0.99998426,1
20,A,A,1.00000000,1
21,A,B,0.00000840,1
22,A,A,0.99999988,1
23,B,A,1.00000000,0
24,A,A,0.99997413,1
25,B,B,0.00000000,0
26,B,A,0.67917871,0
27,A,B,0.00000021,1
28,A,B,0.00000129,1
29,A,A,0.99993396,1
30,A,A,1.00000000,1
31,B,A,0.99999988,0
32,A,B,0.16451645,1
33,A,B,0.00359360,1
34,B,B,0.00000107,0
35,A,B,0.00000006,1
36,A,A,1.00000000,1
37,A,A,1.00000000,1
38,B,B,0.00000121,0
39,A,B,0.00000000,1
