id,label_str,pred_str,p_A,label_num
0,A,A,1.00000000,1
1,A,A,0.79818678,1
2,B,B,0.00000000,0
3,B,A,0.99999988,0
4,A,A,0.50000000,1
5,A,B,0.00051930,1
6,B,A,0.99999905,0
7,B,B,0.00000226,0
8,A,B,0.00000001,1
9,B,A,0.97404259,0
10,B,B,0.01098694,0
11,B,B,0.00001670,0
12,B,B,0.00000014,0
13,A,A,0.88079703,1
14,A,A,1.00000000,1
15,A,A,1.00000000,1
16,A,B,0.01243165,1
17,B,B,0.00000000,0
18,B,B,0.00000000,0
19,A,A,1.00000000,1
20,B,B,0.00000059,0
21,B,A,1.00000000,0
22,A,B,0.00000002,1
23,B,B,0.00000000,0
24,A,A,1.00000000,1
25,B,B,0.00000000,0
26,B,B,0.00091105,0
27,A,B,0.00000004,1
28,A,B,0.00000005,1
29,B,A,0.79818678,0
30,A,A,0.99998856,1
31,A,B,0.00000024,1
32,B,A,0.99996233,0
33,B,B,0.00757724,0
34,A,A,0.99999380,1
35,B,A,0.99999464,0
36,B,A,0.93245327,0
37,A,A,1.00000000,1
38,B,B,0.00000009,0
39,B,A,0.70578504,0
