id,label_str,pred_str,p_A,label_num
0,B,B,0.48438010,0
1,A,B,0.39233685,1
2,A,A,0.66541058,1
3,B,A,0.50000000,0
4,A,A,0.65135491,1
5,B,B,0.46879065,0
6,B,A,0.78793120,0
7,B,A,0.63703084,0
8,B,A,0.62245935,0
9,B,A,0.66541058,0
10,A,A,0.77729988,1
11,B,A,0.71859437,0
12,A,A,0.65135491,1
13,A,A,0.50000000,1
14,B,A,0.65135491,0
15,B,A,0.75491500,0
16,A,A,0.59266663,1
17,A,A,0.51561993,1
18,A,A,0.54673815,1
19,B,A,0.50000000,0
20,A,B,0.45326188,1
21,A,A,0.56217653,1
22,B,A,0.59266663,0
23,A,A,0.56217653,1
24,A,A,0.60766321,1
25,A,A,0.62245935,1
26,A,A,0.54673815,1
27,B,A,0.62245935,0
28,B,A,0.69264197,0
29,B,A,0.59266663,0
30,A,A,0.70578504,1
31,B,A,0.51561993,0
32,B,A,0.70578504,0
33,B,A,0.56217653,0
34,B,A,0.75491500,0
35,B,A,0.69264197,0
36,A,A,0.80806720,1
37,A,A,0.66541058,1
38,B,A,0.65135491,0
39,A,A,0.53120941,1
