id,label_str,pred_str,p_A,label_num
0,B,B,0.34864515,0
1,A,A,0.50000000,1
2,A,B,0.48438010,1
3,A,A,0.51561993,1
4,A,A,0.80806720,1
5,A,A,0.59266663,1
6,B,B,0.22270015,0
7,B,A,0.54673815,0
8,A,A,0.69264197,1
9,A,A,0.53120941,1
10,A,A,0.82671177,1
11,B,B,0.33458945,0
12,B,A,0.53120941,0
13,B,A,0.73105854,0
14,A,A,0.63703084,1
15,A,A,0.69264197,1
16,B,A,0.70578504,0
17,A,A,0.71859437,1
18,A,A,0.57749540,1
19,A,A,0.79818678,1
20,A,A,0.65135491,1
21,A,B,0.42250463,1
22,A,A,0.77729988,1
23,B,A,0.50000000,0
24,A,A,0.59266663,1
25,B,B,0.14033625,0
26,B,A,0.59266663,0
27,A,A,0.54673815,1
28,A,A,0.59266663,1
29,A,B,0.46879065,1
30,A,A,0.60766321,1
31,B,A,0.50000000,0
32,A,A,0.71859437,1
33,A,B,0.46879065,1
34,B,B,0.43782350,0
35,A,A,0.66541058,1
36,A,A,0.56217653,1
37,A,A,0.62245935,1
38,B,A,0.53120941,0
39,A,A,0.60766321,1
