id,label_str,pred_str,p_A,label_num
0,A,A,0.82671177,1
1,A,A,0.51561993,1
2,B,B,0.34864515,0
3,B,A,0.81757444,0
4,A,A,0.50000000,1
5,A,A,0.59266663,1
6,B,A,0.60766321,0
7,B,A,0.56217653,0
8,A,B,0.43782350,1
9,A,A,0.71859437,1
10,A,A,0.74316794,1
11,A,A,0.71859437,1
12,A,A,0.62245935,1
13,B,A,0.54673815,0
14,A,A,0.79818678,1
15,A,A,0.50000000,1
16,A,A,0.54673815,1
17,A,B,0.28140560,1
18,A,A,0.74316794,1
19,A,A,0.71859437,1
20,B,B,0.25683200,0
21,A,A,0.69264197,1
22,A,A,0.59266663,1
23,A,A,0.65135491,1
24,A,B,0.34864515,1
25,A,A,0.56217653,1
26,A,B,0.28140560,1
27,A,A,0.60766321,1
28,A,A,0.62245935,1
29,A,A,0.71859437,1
30,B,B,0.33458945,0
31,A,B,0.40733343,1
32,B,B,0.43782350,0
33,A,A,0.59266663,1
34,B,A,0.59266663,0
35,A,B,0.28140560,1
36,A,A,0.66541058,1
37,A,B,0.40733343,1
38,B,A,0.54673815,0
39,B,B,0.32082132,0
