id,label_str,pred_str,p_A,label_num
0,A,A,0.66541058,1
1,A,B,0.39233685,1
2,B,A,0.56217653,0
3,B,B,0.48438010,0
4,A,B,0.33458945,1
5,A,A,0.51561993,1
6,B,B,0.33458945,0
7,B,B,0.30735803,0
8,A,A,0.57749540,1
9,B,B,0.39233685,0
10,B,B,0.39233685,0
11,B,B,0.48438010,0
12,B,B,0.32082132,0
13,A,A,0.54673815,1
14,A,A,0.54673815,1
15,A,B,0.45326188,1
16,A,A,0.53120941,1
17,B,B,0.33458945,0
18,B,B,0.30735803,0
19,A,A,0.56217653,1
20,B,B,0.33458945,0
21,B,B,0.40733343,0
22,A,B,0.40733343,1
23,B,A,0.53120941,0
24,A,B,0.36296922,1
25,B,B,0.43782350,0
26,B,A,0.51561993,0
27,A,A,0.56217653,1
28,A,A,0.63703084,1
29,B,B,0.29421496,0
30,A,B,0.37754068,1
31,A,A,0.66541058,1
32,B,B,0.40733343,0
33,B,A,0.51561993,0
34,A,A,0.54673815,1
35,B,A,0.50000000,0
36,B,B,0.43782350,0
37,A,A,0.66541058,1
38,B,B,0.39233685,0
39,B,A,0.53120941,0
