id,label_str,pred_str,p_A,label_num
0,B,A,0.53120941,0
1,A,A,0.62245935,1
2,B,A,0.59266663,0
3,A,A,0.56217653,1
4,A,B,0.36296922,1
5,A,B,0.43782350,1
6,B,A,0.63703084,0
7,A,B,0.45326188,1
8,A,A,0.53120941,1
9,B,B,0.33458945,0
10,B,B,0.36296922,0
11,B,B,0.46879065,0
12,A,B,0.48438010,1
13,B,A,0.51561993,0
14,B,A,0.56217653,0
15,A,B,0.48438010,1
16,A,A,0.62245935,1
17,B,B,0.40733343,0
18,A,A,0.54673815,1
19,B,A,0.50000000,0
20,A,A,0.70578504,1
21,A,B,0.45326188,1
22,B,B,0.46879065,0
23,B,A,0.54673815,0
24,A,B,0.40733343,1
25,B,A,0.62245935,0
26,B,B,0.48438010,0
27,B,B,0.45326188,0
28,A,A,0.56217653,1
29,B,B,0.37754068,0
30,A,A,0.57749540,1
31,B,B,0.32082132,0
32,B,A,0.53120941,0
33,A,B,0.24508502,1
34,B,B,0.46879065,0
35,A,B,0.39233685,1
36,B,B,0.46879065,0
37,A,B,0.42250463,1
38,B,A,0.50000000,0
39,A,B,0.39233685,1
