id,label_str,pred_str,p_A,label_num
0,B,B,0.34864515,0
1,A,A,0.54673815,1
2,A,A,0.70578504,1
3,A,A,0.66541058,1
4,A,B,0.46879065,1
5,A,B,0.46879065,1
6,B,A,0.63703084,0
7,B,B,0.37754068,0
8,A,A,0.51561993,1
9,A,B,0.42250463,1
10,B,B,0.40733343,0
11,B,B,0.33458945,0
12,B,B,0.30735803,0
13,B,A,0.69264197,0
14,A,A,0.60766321,1
15,B,A,0.60766321,0
16,B,B,0.45326188,0
17,B,B,0.30735803,0
18,A,B,0.36296922,1
19,B,B,0.45326188,0
20,A,A,0.51561993,1
21,A,B,0.43782350,1
22,A,A,0.51561993,1
23,B,B,0.42250463,0
24,B,B,0.33458945,0
25,A,B,0.43782350,1
26,B,B,0.34864515,0
27,A,B,0.43782350,1
28,A,A,0.54673815,1
29,B,B,0.32082132,0
30,B,A,0.59266663,0
31,B,B,0.43782350,0
32,B,B,0.37754068,0
33,A,B,0.32082132,1
34,B,A,0.51561993,0
35,B,B,0.43782350,0
36,B,B,0.33458945,0
37,A,A,0.63703084,1
38,A,A,0.63703084,1
39,B,B,0.48438010,0
