id,label_str,pred_str,p_A,label_num
0,A,B,0.04468087,1
1,B,A,0.97241479,0
2,A,B,0.00757724,1
3,A,B,0.40733343,1
4,A,A,0.86703575,1
5,A,A,0.53120941,1
6,A,A,0.85195285,1
7,A,B,0.02758528,1
8,A,B,0.30735803,1
9,B,B,0.02297737,0
10,A,A,0.89912134,1
11,A,B,0.00070967,1
12,A,A,0.57749540,1
13,B,B,0.03308598,0
14,B,B,0.22270015,0
15,B,B,0.03114383,0
16,B,B,0.26894143,0
17,A,A,0.91964257,1
18,B,A,0.85966372,0
19,B,B,0.29421496,0
20,B,A,0.91964257,0
21,B,B,0.40733343,0
22,A,B,0.33458945,1
23,B,B,0.15610491,0
24,A,A,0.88720459,1
25,B,B,0.22270015,0
26,A,A,0.63703084,1
27,A,B,0.12592277,1
28,A,B,0.11279540,1
29,A,A,0.98145342,1
30,B,A,0.86703575,0
31,B,B,0.40733343,0
32,A,B,0.00218272,1
33,B,B,0.16451645,0
34,B,B,0.07585818,0
35,A,A,0.53120941,1
36,B,A,0.99824536,0
37,B,A,0.97966766,0
38,A,B,0.14033625,1
39,A,B,0.05033063,1
40,A,A,0.60766321,1
41,A,B,0.26894143,1
42,A,A,0.57749540,1
43,B,B,0.42250463,0
44,A,B,0.39233685,1
45,B,A,0.93991333,0
46,B,A,0.85966372,0
47,B,A,0.53120941,0
48,A,B,0.28140560,1
49,B,A,0.89625138,0
