id,label_str,pred_str,p_A,label_num
0,B,B,0.42250463,0
1,A,A,0.86703575,1
2,A,A,0.51561993,1
3,B,B,0.48438010,0
4,B,A,0.56217653,0
5,A,A,0.99592990,1
6,B,B,0.30735803,0
7,A,A,0.53120941,1
8,B,B,0.06371500,0
9,B,B,0.02931223,0
10,B,B,0.06371500,0
11,B,B,0.30735803,0
12,B,B,0.01912404,0
13,B,B,0.01590639,0
14,B,B,0.13296424,0
15,A,A,0.57749540,1
16,A,B,0.06754670,1
17,A,B,0.42250463,1
18,A,A,0.82671177,1
19,A,A,0.69264197,1
20,B,B,0.21206881,0
21,A,A,0.95257413,1
22,A,A,0.59266663,1
23,B,B,0.23370634,0
24,B,B,0.25683200,0
25,A,A,0.82671177,1
26,A,B,0.12592277,1
27,B,B,0.05340333,0
28,B,B,0.00154876,0
29,A,B,0.09009299,1
30,A,A,0.65135491,1
31,B,B,0.11279540,0
32,B,A,0.63703084,0
33,B,A,0.73105854,0
34,A,B,0.06754670,1
35,A,A,0.90465051,1
36,B,B,0.01912404,0
37,A,A,0.96267307,1
38,B,B,0.01098694,0
39,B,A,0.65135491,0
40,B,B,0.05340333,0
41,A,A,0.54673815,1
42,A,B,0.07159120,1
43,B,A,0.65135491,0
44,B,B,0.24508502,0
45,B,B,0.07159120,0
46,A,B,0.16451645,1
47,A,A,0.63703084,1
48,A,B,0.06008665,1
49,A,A,0.90465051,1
