id,label_str,pred_str,p_A,label_num
0,A,A,0.51561993,1
1,A,B,0.29421496,1
2,A,B,0.15610491,1
3,B,A,0.63703084,0
4,B,B,0.07585818,0
5,A,A,0.60766321,1
6,A,A,0.78793120,1
7,A,B,0.19193280,1
8,B,A,0.94659668,0
9,A,A,0.75491500,1
10,A,B,0.36296922,1
11,B,B,0.01098694,0
12,A,A,0.99640638,1
13,B,B,0.00609756,0
14,B,A,0.57749540,0
15,B,A,0.67917871,0
16,A,B,0.32082132,1
17,B,A,0.60766321,0
18,B,B,0.01098694,0
19,A,B,0.45326188,1
20,A,B,0.26894143,1
21,B,A,0.99142247,0
22,A,A,0.50000000,1
23,A,B,0.05033063,1
24,B,B,0.26894143,0
25,A,B,0.14804719,1
26,A,A,0.84389514,1
27,B,A,0.50000000,0
28,B,A,0.71542400,0
29,A,B,0.45326188,1
30,A,A,0.54673815,1
31,A,B,0.17328820,1
32,A,A,0.53120941,1
33,B,B,0.29421496,0
34,B,B,0.24508502,0
35,B,B,0.46879065,0
36,A,A,0.90990698,1
37,B,B,0.43782350,0
38,B,A,0.74316794,0
39,A,B,0.16451645,1
40,B,A,0.96036118,0
41,B,B,0.32082132,0
42,A,A,0.85966372,1
43,B,A,0.76629364,0
44,A,B,0.02297737,1
45,A,A,0.89330941,1
46,B,B,0.02595736,0
47,A,B,0.06371500,1
48,B,B,0.46879065,0
49,B,A,0.90465051,0
