id,label_str,pred_str,p_A,label_num
0,B,A,0.78793120,0
1,A,A,0.92840880,1
2,A,A,0.93991333,1
3,B,B,0.32082132,0
4,B,B,0.23370634,0
5,B,A,0.57749540,0
6,A,A,0.80806720,1
7,A,B,0.39233685,1
8,A,B,0.32082132,1
9,B,B,0.48438010,0
10,B,B,0.30735803,0
11,A,A,0.87407720,1
12,A,A,0.80806720,1
13,B,B,0.05340333,0
14,A,A,0.98593640,1
15,A,B,0.36296922,1
16,B,B,0.20181322,0
17,A,A,0.91964257,1
18,B,B,0.10087861,0
19,A,A,0.69925439,1
20,B,A,0.94499469,0
21,B,B,0.00591107,0
22,B,A,0.71859437,0
23,A,B,0.19193280,1
24,B,A,0.65135491,0
25,A,B,0.24508502,1
26,B,B,0.32082132,0
27,A,A,0.74316794,1
28,B,A,0.53120941,0
29,B,B,0.06371500,0
30,B,B,0.11279540,0
31,A,B,0.42250463,1
32,A,A,0.89912134,1
33,A,A,0.60766321,1
34,B,A,0.56217653,0
35,B,B,0.23370634,0
36,A,B,0.08509904,1
37,A,B,0.25683200,1
38,B,B,0.09009299,0
39,B,A,0.53120941,0
40,B,B,0.00082959,0
41,A,A,0.95257413,1
42,A,A,0.98457539,1
43,A,A,0.56217653,1
44,A,A,0.62245935,1
45,A,A,0.56217653,1
46,A,B,0.37754068,1
47,B,A,0.62245935,0
48,A,B,0.11279540,1
49,B,B,0.39233685,0
