id,label_str,pred_str,p_A,label_num
0,A,B,0.02442309,1
1,B,A,0.97966766,0
2,B,A,0.99287862,0
3,B,A,0.97838473,0
4,B,A,0.82671177,0
5,A,A,0.74316794,1
6,A,B,0.18242551,1
7,B,B,0.00591107,0
8,A,A,0.85195285,1
9,B,A,0.74316794,0
10,B,B,0.06754670,0
11,A,B,0.11920292,1
12,B,B,0.43782350,0
13,A,B,0.16451645,1
14,B,B,0.10087861,0
15,B,A,0.90465051,0
16,B,A,0.63703084,0
17,B,B,0.09009299,0
18,B,A,0.57749540,0
19,B,A,0.71859437,0
20,A,A,0.57749540,1
21,A,B,0.00712143,1
22,B,A,0.98308510,0
23,B,A,0.99801219,0
24,A,B,0.26894143,1
25,A,A,0.88720459,1
26,B,A,0.77729988,0
27,A,B,0.24508502,1
28,A,A,0.70578504,1
29,B,B,0.46879065,0
30,A,B,0.28140560,1
31,B,B,0.32082132,0
32,B,A,0.78793120,0
33,A,B,0.30735803,1
34,B,B,0.24508502,0
35,A,A,0.56217653,1
36,A,B,0.34864515,1
37,A,B,0.14033625,1
38,A,A,0.90990698,1
39,B,B,0.04468087,0
40,B,B,0.28140560,0
41,A,B,0.01590639,1
42,B,A,0.75491500,0
43,B,A,0.91964257,0
44,B,A,0.97241479,0
45,B,A,0.98593640,0
46,A,B,0.14804719,1
47,B,A,0.92414182,0
48,A,B,0.20181322,1
49,B,A,0.66541058,0
