id,label_str,pred_str,p_A,label_num
0,B,B,0.10669060,0
1,A,B,0.02033235,1
2,A,B,0.39233685,1
3,A,A,0.63703084,1
4,A,B,0.01168726,1
5,B,B,0.03514485,0
6,A,A,0.77729988,1
7,B,B,0.00806199,0
8,B,B,0.30735803,0
9,B,B,0.00628990,0
10,A,B,0.05340333,1
11,A,B,0.03963884,1
12,B,B,0.01590639,0
13,B,B,0.40733343,0
14,A,B,0.07159120,1
15,B,B,0.30735803,0
16,B,B,0.03308598,0
17,A,A,0.97966766,1
18,B,B,0.04742587,0
19,B,B,0.17328820,0
20,A,B,0.03114383,1
21,B,B,0.02758528,0
22,A,B,0.00263167,1
23,B,A,0.66541058,0
24,B,B,0.28140560,0
25,A,A,0.53120941,1
26,B,B,0.02931223,0
27,B,A,0.77729988,0
28,B,A,0.60766321,0
29,A,A,0.89330941,1
30,A,B,0.08509904,1
31,A,B,0.18242551,1
32,A,A,0.97241479,1
33,B,B,0.24508502,0
34,A,A,0.95531917,1
35,B,B,0.04885778,0
36,B,B,0.00070967,0
37,B,B,0.18242551,0
38,B,A,0.95791227,0
39,B,B,0.06754670,0
40,B,B,0.18242551,0
41,A,A,0.59266663,1
42,B,B,0.13296424,0
43,B,A,0.74316794,0
44,B,A,0.74316794,0
45,B,A,0.60766321,0
46,B,B,0.01032815,0
47,B,B,0.03308598,0
48,A,A,0.75491500,1
49,B,B,0.22270015,0
