id,label_str,pred_str,p_A,label_num
0,B,B,0.03308598,0
1,B,A,1.00000000,0
2,B,A,1.00000000,0
3,A,B,0.00000000,1
4,B,B,0.00000042,0
5,B,B,0.04208773,0
6,B,B,0.00000000,0
7,B,B,0.24508502,0
8,A,B,0.00003120,1
9,A,B,0.00000000,1
10,B,B,0.00280093,0
11,B,B,0.00003764,0
12,B,A,0.99999988,0
13,B,A,0.86703575,0
14,A,A,0.95257413,1
15,B,B,0.00000027,0
16,A,B,0.00000000,1
17,B,B,0.00011592,0
18,A,B,0.00000000,1
19,A,A,0.99970406,1
20,A,B,0.00000000,1
21,B,A,1.00000000,0
22,A,B,0.00000000,1
23,B,B,0.00026119,0
24,A,A,1.00000000,1
25,A,B,0.00000952,1
26,B,B,0.00000003,0
27,A,A,0.99640638,1
28,B,A,1.00000000,0
29,B,B,0.00000021,0
30,A,B,0.00009610,1
31,A,A,1.00000000,1
32,A,A,0.99951220,1
33,A,B,0.00298103,1
34,B,A,0.99999917,0
35,B,A,0.99477994,0
36,B,A,1.00000000,0
37,B,A,0.50000000,0
38,B,B,0.00000000,0
39,A,A,0.99986446,1
40,A,B,0.00000000,1
41,A,A,1.00000000,1
42,A,B,0.16451645,1
43,B,A,0.99999988,0
44,B,A,1.00000000,0
45,B,B,0.00000000,0
46,B,A,0.99997854,0
47,B,B,0.00000789,0
48,B,B,0.00433150,0
49,B,B,0.00001013,0
