id,label_str,pred_str,p_A,label_num
0,A,A,0.99994373,1
1,B,B,0.00000000,0
2,A,B,0.14804719,1
3,B,A,1.00000000,0
4,B,A,0.99937373,0
5,B,A,1.00000000,0
6,A,A,0.90465051,1
7,B,A,1.00000000,0
8,A,A,0.65135491,1
9,B,B,0.00003024,0
10,B,A,0.99807322,0
11,B,A,0.96267307,0
12,B,B,0.00033535,0
13,A,B,0.00000000,1
14,B,B,0.00000069,0
15,A,A,1.00000000,1
16,B,A,1.00000000,0
17,B,A,0.65135491,0
18,B,B,0.00000000,0
19,B,B,0.00000003,0
20,B,A,0.99999881,0
21,B,A,0.99999928,0
22,B,A,1.00000000,0
23,A,B,0.00000000,1
24,A,B,0.00349021,1
25,B,B,0.00019110,0
26,A,A,0.99985576,1
27,A,A,0.99539042,1
28,A,B,0.00000000,1
29,B,A,1.00000000,0
30,B,B,0.00170072,0
31,A,B,0.00000003,1
32,B,B,0.00023051,0
33,B,A,1.00000000,0
34,B,B,0.00000000,0
35,B,A,1.00000000,0
36,B,A,0.99993396,0
37,A,B,0.00000577,1
38,A,B,0.00000000,1
39,A,B,0.03308598,1
40,B,B,0.00000002,0
41,B,A,0.99961996,0
42,B,B,0.00317268,0
43,A,B,0.00000000,1
44,B,A,0.99781728,0
45,B,B,0.00000002,0
46,B,B,0.00000000,0
47,A,A,0.99992514,1
48,B,B,0.00075246,0
49,B,A,0.91490096,0
