id,label_str,pred_str,p_A,label_num
0,A,B,0.30735803,1
1,B,B,0.00048786,0
2,A,A,0.89912134,1
3,B,A,0.92840880,0
4,B,B,0.00970848,0
5,A,A,0.67917871,1
6,A,B,0.43782350,1
7,B,A,0.99933332,0
8,B,B,0.00591107,0
9,A,B,0.07585818,1
10,A,A,0.99330717,1
11,A,A,0.99849880,1
12,A,A,0.99509466,1
13,B,A,0.74316794,0
14,A,B,0.46879065,1
15,A,A,0.93991333,1
16,B,B,0.03732688,0
17,A,B,0.37754068,1
18,A,B,0.34864515,1
19,A,A,0.99640638,1
20,A,A,0.56217653,1
21,B,B,0.10669060,0
22,A,A,0.53120941,1
23,B,A,0.88079703,0
24,A,A,0.62245935,1
25,A,A,0.99142247,1
26,A,B,0.03114383,1
27,B,B,0.33458945,0
28,B,B,0.00070967,0
29,A,A,0.99087441,1
30,B,A,0.78793120,0
31,B,A,0.93628502,0
32,A,A,0.99736834,1
33,B,B,0.33458945,0
34,A,B,0.01243165,1
35,B,A,0.81757444,0
36,A,A,0.95257413,1
37,B,B,0.08035747,0
38,B,B,0.00490541,0
39,B,A,0.97966766,0
