id,label_str,pred_str,p_A,label_num
0,A,B,0.00000001,1
1,B,B,0.00000000,0
2,B,A,0.99883050,0
3,A,A,1.00000000,1
4,B,B,0.00000001,0
5,B,B,0.26894143,0
6,A,B,0.00000000,1
7,B,B,0.00000000,0
8,B,B,0.00004540,0
9,B,A,0.94966936,0
10,B,A,0.99948066,0
11,A,A,1.00000000,1
12,A,A,0.99996114,1
13,B,B,0.00000000,0
14,B,B,0.00000000,0
15,A,B,0.40733343,1
16,A,A,1.00000000,1
17,B,A,0.98903430,0
18,A,A,0.62245935,1
19,A,B,0.37754068,1
20,A,A,1.00000000,1
21,A,B,0.00000000,1
22,A,A,0.83548355,1
23,B,B,0.00000000,0
24,B,B,0.00460957,0
25,B,A,1.00000000,0
26,B,B,0.00001301,0
27,A,B,0.00023051,1
28,A,B,0.00000001,1
29,B,A,0.99992514,0
30,A,B,0.00000100,1
31,A,A,0.99997854,1
32,A,A,1.00000000,1
33,A,B,0.00000479,1
34,B,A,0.50000000,0
35,A,B,0.00000001,1
36,B,A,1.00000000,0
37,A,B,0.00000011,1
38,B,A,0.99998224,0
39,B,B,0.09009299,0
40,B,A,0.85195285,0
41,A,B,0.19193280,1
42,B,A,1.00000000,0
43,B,A,0.99961996,0
44,A,A,1.00000000,1
45,B,A,0.98901308,0
46,B,B,0.00000000,0
47,B,A,0.88720459,0
48,B,A,1.00000000,0
49,A,B,0.03732688,1
