id,label_str,pred_str,p_A,label_num
0,B,A,0.65135491,0
1,B,B,0.39233685,0
2,B,B,0.20181322,0
3,A,B,0.07585818,1
4,A,A,0.50000000,1
5,B,B,0.00029596,0
6,A,A,0.97404259,1
7,B,B,0.12592277,0
8,A,A,0.59266663,1
9,A,B,0.36296922,1
10,A,B,0.05033063,1
11,A,B,0.23370634,1
12,A,B,0.25683200,1
13,A,B,0.08035747,1
14,B,A,0.84389514,0
15,A,B,0.40733343,1
16,B,B,0.22270015,0
17,A,B,0.24508502,1
18,A,B,0.45326188,1
19,A,A,0.96485513,1
20,A,B,0.01798621,1
21,B,A,0.67917871,0
22,A,B,0.08035747,1
23,A,A,0.70578504,1
24,A,A,0.90990698,1
25,A,B,0.00460957,1
26,A,B,0.43782350,1
27,B,A,0.75491500,0
28,B,B,0.04208773,0
29,A,B,0.26894143,1
30,A,A,0.96036118,1
31,A,B,0.20181322,1
32,A,B,0.37754068,1
33,B,B,0.19193280,0
34,B,A,0.73105854,0
35,A,B,0.33458945,1
36,A,A,0.83548355,1
37,A,B,0.42250463,1
38,B,B,0.08035747,0
39,A,B,0.06754670,1
