id,label_str,pred_str,p_A,label_num
0,A,A,0.70578504,1
1,B,B,0.42250463,0
2,A,A,0.66541058,1
3,B,A,0.62245935,0
4,B,A,0.56217653,0
5,B,B,0.24508502,0
6,A,A,0.74316794,1
7,A,A,0.63703084,1
8,B,B,0.36296922,0
9,A,A,0.85195285,1
10,A,A,0.53120941,1
11,A,A,0.85966372,1
12,B,B,0.45326188,0
13,A,B,0.30735803,1
14,B,B,0.28140560,0
15,A,B,0.37754068,1
16,B,B,0.43782350,0
17,A,B,0.33458945,1
18,A,B,0.42250463,1
19,A,B,0.30735803,1
20,B,B,0.30735803,0
21,B,B,0.45326188,0
22,A,B,0.43782350,1
23,B,B,0.43782350,0
24,B,B,0.33458945,0
25,B,B,0.28140560,0
26,A,A,0.53120941,1
27,B,A,0.76629364,0
28,A,A,0.69264197,1
29,B,B,0.22270015,0
30,A,B,0.37754068,1
31,A,A,0.75491500,1
32,B,A,0.66541058,0
33,A,B,0.36296922,1
34,A,B,0.32082132,1
35,A,A,0.76629364,1
36,B,A,0.67917871,0
37,A,B,0.37754068,1
38,B,A,0.74316794,0
39,A,B,0.25683200,1
40,A,B,0.21206881,1
41,B,A,0.54673815,0
42,B,A,0.56217653,0
43,B,B,0.45326188,0
44,A,A,0.77729988,1
45,A,A,0.77729988,1
46,B,A,0.56217653,0
47,B,B,0.25683200,0
48,B,A,0.65135491,0
49,B,A,0.73105854,0
