id,label_str,pred_str,p_A,label_num
0,A,A,0.99980897,1
1,A,A,0.97903574,1
2,B,B,0.05665243,0
3,A,A,0.89029425,1
4,B,B,0.00055278,0
5,A,B,0.30735803,1
6,B,B,0.00001385,0
7,B,B,0.03963884,0
8,B,B,0.33458945,0
9,B,B,0.07807816,0
10,B,B,0.00255091,0
11,A,A,0.99995995,1
12,B,A,0.98308510,0
13,B,B,0.11920292,0
14,B,B,0.17328820,0
15,A,A,0.90465051,1
16,B,B,0.18242551,0
17,A,A,0.99992514,1
18,A,A,0.99976951,1
19,B,B,0.22270015,0
20,A,A,0.99997497,1
21,B,A,0.88720459,0
22,B,A,0.75491500,0
23,A,B,0.00013135,1
24,A,A,0.99964297,1
25,A,B,0.36296922,1
26,B,B,0.02442309,0
27,B,B,0.06008665,0
28,A,A,0.99193794,1
29,B,B,0.00205074,0
30,A,A,0.98504293,1
31,B,B,0.09534946,0
32,B,B,0.00757724,0
33,B,B,0.16451645,0
34,B,B,0.00218272,0
35,A,A,0.93439513,1
36,A,B,0.40733343,1
37,B,B,0.00433150,0
38,B,B,0.00009610,0
39,B,B,0.02758528,0
40,A,A,0.99982053,1
41,B,B,0.00555493,0
42,B,B,0.00009610,0
43,A,A,0.92414182,1
44,A,A,0.98308510,1
45,B,B,0.16451645,0
46,B,B,0.02033235,0
47,B,B,0.00047285,0
48,A,A,0.99592990,1
49,B,B,0.01798621,0
