id,label_str,pred_str,p_A,label_num
0,A,A,0.57749540,1
1,B,B,0.17328820,0
2,B,B,0.30735803,0
3,B,B,0.39233685,0
4,A,B,0.17328820,1
5,B,B,0.22270015,0
6,A,B,0.32082132,1
7,A,B,0.32082132,1
8,B,B,0.46879065,0
9,A,A,0.69264197,1
10,A,A,0.57749540,1
11,B,B,0.22270015,0
12,A,A,0.59266663,1
13,B,B,0.37754068,0
14,B,B,0.33458945,0
15,A,A,0.63703084,1
16,A,B,0.14033625,1
17,B,B,0.22270015,0
18,B,A,0.69264197,0
19,B,B,0.13296424,0
20,B,B,0.15610491,0
21,A,A,0.62245935,1
22,B,B,0.39233685,0
23,A,B,0.33458945,1
24,B,B,0.32082132,0
25,B,B,0.46879065,0
26,A,B,0.30735803,1
27,A,B,0.14804719,1
28,A,A,0.69264197,1
29,A,B,0.45326188,1
30,B,A,0.57749540,0
31,A,A,0.59266663,1
32,A,A,0.60766321,1
33,A,B,0.34864515,1
34,A,A,0.50000000,1
35,B,B,0.32082132,0
36,B,B,0.29421496,0
37,B,B,0.32082132,0
38,A,B,0.33458945,1
39,B,B,0.14804719,0
