id,label_str,pred_str,p_A,label_num
0,A,B,0.46879065,1
1,A,B,0.48438010,1
2,A,A,0.66541058,1
3,A,A,0.57749540,1
4,B,A,0.51561993,0
5,B,A,0.57749540,0
6,A,A,0.51561993,1
7,B,A,0.54673815,0
8,A,A,0.73105854,1
9,B,B,0.48438010,0
10,B,B,0.23370634,0
11,A,A,0.59266663,1
12,A,B,0.22270015,1
13,A,B,0.36296922,1
14,A,B,0.33458945,1
15,A,A,0.84389514,1
16,B,B,0.13296424,0
17,B,A,0.67917871,0
18,B,A,0.60766321,0
19,B,A,0.65135491,0
20,A,A,0.62245935,1
21,A,A,0.74316794,1
22,A,A,0.53120941,1
23,A,A,0.60766321,1
24,B,A,0.50000000,0
25,B,B,0.46879065,0
26,B,B,0.39233685,0
27,B,B,0.48438010,0
28,B,A,0.53120941,0
29,B,B,0.16451645,0
30,B,B,0.18242551,0
31,A,A,0.51561993,1
32,A,A,0.70578504,1
33,B,A,0.75491500,0
34,A,A,0.50000000,1
35,B,B,0.25683200,0
36,A,A,0.62245935,1
37,B,A,0.50000000,0
38,B,B,0.36296922,0
39,A,A,0.74316794,1
