id,label_str,pred_str,p_A,label_num
0,A,B,0.26894143,1
1,B,B,0.17328820,0
2,A,A,0.96691406,1
3,A,B,0.37754068,1
4,A,A,0.63703084,1
5,A,B,0.16451645,1
6,A,B,0.08509904,1
7,A,B,0.09009299,1
8,A,B,0.20181322,1
9,A,B,0.26894143,1
10,A,B,0.05033063,1
11,B,A,0.57749540,0
12,A,B,0.33458945,1
13,A,B,0.36296922,1
14,A,A,0.71859437,1
15,B,A,0.71859437,0
16,B,B,0.40733343,0
17,A,A,0.62245935,1
18,A,B,0.14033625,1
19,A,B,0.09534946,1
20,A,A,0.57749540,1
21,A,A,0.89912134,1
22,B,B,0.36296922,0
23,A,A,0.75491500,1
24,B,B,0.21206881,0
25,B,B,0.19193280,0
26,A,A,0.54673815,1
27,B,B,0.36296922,0
28,A,B,0.18242551,1
29,A,B,0.18242551,1
30,A,B,0.33458945,1
31,A,A,0.78793120,1
32,B,B,0.24508502,0
33,A,B,0.21206881,1
34,A,A,0.66541058,1
35,B,B,0.09534946,0
36,A,B,0.48438010,1
37,B,B,0.16451645,0
38,B,A,0.83548355,0
39,B,A,0.51561993,0
