id,label_str,pred_str,p_A,label_num
0,B,B,0.12592277,0
1,A,A,0.69264197,1
2,B,A,0.65135491,0
3,B,B,0.03308598,0
4,B,A,0.57749540,0
5,A,A,0.50000000,1
6,B,A,0.69264197,0
7,B,B,0.39233685,0
8,A,A,0.50000000,1
9,B,A,0.84389514,0
10,A,A,0.83548355,1
11,B,A,0.91964257,0
12,A,B,0.25683200,1
13,B,A,0.62245935,0
14,B,B,0.12592277,0
15,A,A,0.62245935,1
16,A,B,0.11279540,1
17,A,A,0.96036118,1
18,B,A,0.70578504,0
19,B,B,0.19193280,0
20,B,B,0.25683200,0
21,A,A,0.62245935,1
22,B,A,0.54673815,0
23,A,B,0.21206881,1
24,A,A,0.57749540,1
25,B,B,0.32082132,0
26,B,A,0.54673815,0
27,B,B,0.15610491,0
28,B,B,0.26894143,0
29,A,B,0.09009299,1
30,B,B,0.46879065,0
31,A,B,0.11920292,1
32,A,B,0.17328820,1
33,A,A,0.62245935,1
34,A,B,0.14033625,1
35,B,B,0.10669060,0
36,A,A,0.53120941,1
37,A,B,0.20181322,1
38,A,A,0.93991333,1
39,A,B,0.15610491,1
