id,label_str,pred_str,p_A,label_num
0,B,A,0.67917871,0
1,A,B,0.18242551,1
2,A,B,0.30735803,1
3,B,B,0.14804719,0
4,B,B,0.34864515,0
5,B,B,0.36296922,0
6,B,A,0.65135491,0
7,B,B,0.28140560,0
8,A,B,0.42250463,1
9,A,A,0.57749540,1
10,A,A,0.73105854,1
11,B,B,0.26894143,0
12,B,B,0.43782350,0
13,A,B,0.25683200,1
14,B,B,0.06754670,0
15,A,A,0.66541058,1
16,B,B,0.45326188,0
17,A,B,0.33458945,1
18,B,B,0.14804719,0
19,A,B,0.43782350,1
20,A,A,0.50000000,1
21,A,B,0.15610491,1
22,B,B,0.26894143,0
23,A,A,0.69264197,1
24,B,B,0.40733343,0
25,B,B,0.25683200,0
26,A,A,0.57749540,1
27,B,B,0.39233685,0
28,B,B,0.25683200,0
29,B,B,0.46879065,0
30,A,B,0.32082132,1
31,B,B,0.37754068,0
32,A,B,0.48438010,1
33,A,B,0.34864515,1
34,A,A,0.67917871,1
35,B,B,0.30735803,0
36,B,A,0.66541058,0
37,A,A,0.54673815,1
38,A,B,0.43782350,1
39,A,B,0.26894143,1
