id,label_str,pred_str,p_A,label_num
0,A,B,0.29421496,1
1,B,B,0.02595736,0
2,B,B,0.32082132,0
3,B,B,0.04468087,0
4,B,A,0.70578504,0
5,A,A,0.59266663,1
6,B,A,0.88079703,0
7,A,B,0.00205074,1
8,B,A,0.81757444,0
9,A,A,0.53120941,1
10,A,B,0.01912404,1
11,A,B,0.10669060,1
12,B,A,0.98593640,0
13,A,B,0.15610491,1
14,A,A,0.94966936,1
15,B,A,0.86703575,0
16,B,A,0.73105854,0
17,A,A,0.66541058,1
18,A,B,0.15610491,1
19,B,B,0.07159120,0
20,A,A,0.77729988,1
21,B,A,0.85195285,0
22,A,B,0.07159120,1
23,B,A,0.74316794,0
24,A,B,0.00337661,1
25,B,A,0.85195285,0
26,B,B,0.48438010,0
27,B,A,0.53120941,0
28,B,A,0.65135491,0
29,B,B,0.02595736,0
30,B,A,0.80806720,0
31,A,A,0.63703084,1
32,A,A,0.92414182,1
33,A,B,0.42250463,1
34,A,B,0.32082132,1
35,A,B,0.01406363,1
36,B,B,0.02033235,0
37,B,B,0.24508502,0
38,A,A,0.53120941,1
39,B,B,0.29421496,0
40,B,A,0.86703575,0
41,A,B,0.07585818,1
42,A,B,0.45326188,1
43,B,B,0.10669060,0
44,B,B,0.25683200,0
45,A,A,0.59266663,1
46,A,B,0.28140560,1
47,B,B,0.13296424,0
48,A,B,0.32082132,1
49,A,B,0.01322282,1
