id,label_str,pred_str,p_A,label_num
0,B,A,0.59266663,0
1,A,B,0.30735803,1
2,A,A,0.62245935,1
3,B,B,0.20181322,0
4,B,B,0.22270015,0
5,A,A,0.65135491,1
6,B,A,0.62245935,0
7,A,A,0.99948066,1
8,B,B,0.43782350,0
9,B,B,0.17328820,0
10,B,A,0.85195285,0
11,B,B,0.18242551,0
12,B,A,0.96267307,0
13,B,B,0.24508502,0
14,B,B,0.01912404,0
15,A,B,0.06371500,1
16,A,B,0.07585818,1
17,A,A,0.67233169,1
18,A,B,0.00007967,1
19,A,B,0.21206881,1
20,B,A,0.98593640,0
21,A,A,0.93628502,1
22,A,B,0.00669285,1
23,B,A,0.78793120,0
24,B,A,0.70578504,0
25,A,B,0.00522013,1
26,A,B,0.12592277,1
27,B,A,0.85966372,0
28,B,A,0.97557688,0
29,A,A,0.75491500,1
30,A,A,0.53120941,1
31,B,A,0.51561993,0
32,B,A,0.57749540,0
33,B,B,0.29421496,0
34,A,A,0.67917871,1
35,A,A,0.77729988,1
36,B,B,0.03732688,0
37,A,B,0.00970848,1
38,B,B,0.17328820,0
39,B,B,0.25683200,0
40,B,B,0.08509904,0
41,A,A,0.77729988,1
42,A,A,0.51561993,1
43,B,A,0.98901308,0
44,B,B,0.42250463,0
45,B,B,0.04468087,0
46,A,B,0.32082132,1
47,A,B,0.18242551,1
48,A,A,0.70578504,1
49,A,A,0.85966372,1
