id,label_str,pred_str,p_A,label_num
0,A,B,0.24508502,1
1,B,A,0.89330941,0
2,B,A,0.96036118,0
3,B,B,0.34864515,0
4,A,A,0.93991333,1
5,A,B,0.46879065,1
6,A,B,0.22270015,1
7,A,B,0.07159120,1
8,B,A,0.99058741,0
9,B,A,0.84389514,0
10,B,B,0.00382448,0
11,B,B,0.32082132,0
12,B,B,0.45326188,0
13,B,B,0.39233685,0
14,B,A,0.93245327,0
15,B,B,0.02033235,0
16,B,B,0.00382448,0
17,A,B,0.43782350,1
18,A,B,0.33458945,1
19,A,A,0.92840880,1
20,A,B,0.00317268,1
21,B,B,0.00017953,0
22,A,A,0.85966372,1
23,B,A,0.57749540,0
24,A,B,0.24508502,1
25,A,A,0.97404259,1
26,A,A,0.88720459,1
27,A,A,0.51561993,1
28,A,A,0.97404259,1
29,B,A,0.90990698,0
30,B,A,0.95531917,0
31,A,B,0.06371500,1
32,B,B,0.06371500,0
33,A,B,0.17328820,1
34,A,B,0.25683200,1
35,A,B,0.16451645,1
36,B,A,0.77729988,0
37,B,A,0.77729988,0
38,A,B,0.01032815,1
39,A,B,0.01691491,1
40,B,B,0.00460957,0
41,B,B,0.09534946,0
42,A,A,0.78793120,1
43,A,B,0.43782350,1
44,B,A,0.63703084,0
45,A,B,0.00017953,1
46,A,B,0.37754068,1
47,B,A,0.96589959,0
48,A,A,0.75491500,1
49,A,A,0.51561993,1
