id,label_str,pred_str,p_A,label_num
0,B,A,0.63703084,0
1,B,A,0.76629364,0
2,A,A,0.70578504,1
3,A,A,0.63703084,1
4,A,A,0.65135491,1
5,B,A,0.53120941,0
6,B,A,0.54673815,0
7,B,A,0.57749540,0
8,B,A,0.62245935,0
9,A,B,0.39233685,1
10,A,A,0.51561993,1
11,A,A,0.56217653,1
12,B,A,0.51561993,0
13,A,A,0.57749540,1
14,B,A,0.63703084,0
15,B,A,0.57749540,0
16,A,A,0.57749540,1
17,A,A,0.54673815,1
18,A,A,0.57749540,1
19,B,A,0.65135491,0
20,A,A,0.63703084,1
21,B,A,0.53120941,0
22,A,A,0.65135491,1
23,B,A,0.66541058,0
24,B,A,0.53120941,0
25,B,A,0.54673815,0
26,A,A,0.54673815,1
27,A,B,0.46879065,1
28,A,B,0.37754068,1
29,B,A,0.62245935,0
30,B,A,0.56217653,0
31,B,A,0.67917871,0
32,A,B,0.42250463,1
33,B,A,0.56217653,0
34,B,A,0.56217653,0
35,B,A,0.65135491,0
36,B,A,0.59266663,0
37,A,A,0.56217653,1
38,A,A,0.59266663,1
39,A,B,0.45326188,1
