id,label_str,pred_str,p_A,label_num
0,B,A,0.96267307,0
1,A,A,0.76629364,1
2,B,A,0.88720459,0
3,A,A,0.78793120,1
4,B,A,0.87407720,0
5,A,A,0.79818678,1
6,B,A,0.69264197,0
7,A,A,0.73105854,1
8,A,A,0.92840880,1
9,B,A,0.67917871,0
10,A,A,0.85966372,1
11,A,A,0.90990698,1
12,A,A,0.82671177,1
13,B,A,0.76629364,0
14,B,A,0.73105854,0
15,A,A,0.85195285,1
16,A,A,0.84389514,1
17,A,A,0.90465051,1
18,A,A,0.90990698,1
19,B,A,0.69264197,0
20,B,A,0.70578504,0
21,B,A,0.80806720,0
22,A,A,0.75491500,1
23,B,A,0.89912134,0
24,A,A,0.85195285,1
25,A,A,0.83548355,1
26,B,A,0.78793120,0
27,A,A,0.85966372,1
28,A,A,0.77729988,1
29,A,A,0.85195285,1
30,B,A,0.95791227,0
31,A,A,0.77729988,1
32,B,A,0.77729988,0
33,A,A,0.83548355,1
34,B,A,0.81757444,0
35,B,A,0.79818678,0
36,B,A,0.89330941,0
37,A,A,0.88720459,1
38,B,A,0.65135491,0
39,B,A,0.78793120,0
40,B,A,0.76629364,0
41,A,A,0.79818678,1
42,A,A,0.80806720,1
43,B,A,0.88079703,0
44,B,A,0.73105854,0
45,A,A,0.89330941,1
46,B,A,0.69264197,0
47,A,A,0.81757444,1
48,B,A,0.70578504,0
49,A,A,0.97966766,1
