id,label_str,pred_str,p_A,label_num
0,B,A,0.82671177,0
1,A,A,0.85195285,1
2,A,A,0.92414182,1
3,B,A,0.84389514,0
4,B,A,0.80806720,0
5,A,A,0.73105854,1
6,B,A,0.86703575,0
7,A,A,0.74316794,1
8,B,A,0.70578504,0
9,B,A,0.74316794,0
10,B,A,0.77729988,0
11,B,A,0.86703575,0
12,B,A,0.77729988,0
13,B,A,0.84389514,0
14,B,A,0.82671177,0
15,A,A,0.59266663,1
16,A,A,0.90990698,1
17,A,A,0.71859437,1
18,A,A,0.56217653,1
19,A,A,0.86703575,1
20,B,A,0.81757444,0
21,A,A,0.85966372,1
22,A,A,0.85195285,1
23,B,A,0.82671177,0
24,B,A,0.82671177,0
25,A,A,0.84389514,1
26,A,A,0.65135491,1
27,B,A,0.89912134,0
28,B,A,0.83548355,0
29,A,A,0.88079703,1
30,A,A,0.83548355,1
31,B,A,0.83548355,0
32,B,A,0.79818678,0
33,B,A,0.89912134,0
34,A,A,0.77729988,1
35,A,A,0.75491500,1
36,B,A,0.75491500,0
37,A,A,0.85195285,1
38,B,A,0.80806720,0
39,B,A,0.88720459,0
40,B,A,0.84389514,0
41,A,A,0.85195285,1
42,A,A,0.84389514,1
43,B,A,0.85966372,0
44,B,A,0.88720459,0
45,B,A,0.82671177,0
46,A,A,0.76629364,1
47,A,A,0.84389514,1
48,A,A,0.80806720,1
49,A,A,0.84389514,1
