id,label_str,pred_str,p_A,label_num
0,A,A,0.67917871,1
1,A,A,0.54673815,1
2,B,A,0.60766321,0
3,A,A,0.54673815,1
4,B,A,0.73105854,0
5,A,A,0.67917871,1
6,B,A,0.63703084,0
7,B,A,0.53120941,0
8,A,A,0.59266663,1
9,B,A,0.57749540,0
10,A,A,0.54673815,1
11,B,A,0.56217653,0
12,B,A,0.65135491,0
13,A,A,0.75491500,1
14,B,A,0.65135491,0
15,B,A,0.51561993,0
16,A,B,0.46879065,1
17,B,A,0.66541058,0
18,A,A,0.67917871,1
19,A,A,0.63703084,1
20,B,B,0.36296922,0
21,B,A,0.56217653,0
22,B,A,0.66541058,0
23,A,A,0.51561993,1
24,A,A,0.67917871,1
25,A,A,0.57749540,1
26,A,B,0.45326188,1
27,B,A,0.54673815,0
28,A,A,0.63703084,1
29,B,A,0.59266663,0
30,A,A,0.67917871,1
31,B,A,0.65135491,0
32,B,A,0.54673815,0
33,A,A,0.56217653,1
34,A,A,0.63703084,1
35,A,A,0.70578504,1
36,B,B,0.45326188,0
37,B,A,0.69264197,0
38,A,A,0.54673815,1
39,B,A,0.50000000,0
