id,label_str,pred_str,p_A,label_num
0,A,A,0.69264197,1
1,B,A,0.63703084,0
2,B,A,0.60766321,0
3,A,A,0.65135491,1
4,A,A,0.74316794,1
5,A,A,0.54673815,1
6,B,A,0.66541058,0
7,B,A,0.60766321,0
8,A,A,0.54673815,1
9,A,A,0.54673815,1
10,B,A,0.76629364,0
11,A,A,0.67917871,1
12,A,A,0.73105854,1
13,A,A,0.66541058,1
14,A,A,0.70578504,1
15,B,A,0.50000000,0
16,A,A,0.65135491,1
17,B,A,0.70578504,0
18,A,A,0.56217653,1
19,B,A,0.51561993,0
20,A,A,0.67917871,1
21,B,A,0.71859437,0
22,B,A,0.54673815,0
23,A,A,0.74316794,1
24,A,A,0.66541058,1
25,B,A,0.53120941,0
26,A,B,0.39233685,1
27,A,B,0.45326188,1
28,A,A,0.57749540,1
29,B,B,0.45326188,0
30,A,A,0.69264197,1
31,B,A,0.59266663,0
32,A,A,0.67917871,1
33,A,A,0.59266663,1
34,B,A,0.59266663,0
35,A,A,0.56217653,1
36,A,A,0.56217653,1
37,A,A,0.62245935,1
38,A,A,0.77729988,1
39,A,B,0.39233685,1
40,A,A,0.53120941,1
41,A,A,0.60766321,1
42,A,A,0.77729988,1
43,B,A,0.54673815,0
44,B,A,0.60766321,0
45,B,B,0.48438010,0
46,A,A,0.54673815,1
47,A,A,0.57749540,1
48,B,A,0.62245935,0
49,A,B,0.33458945,1
