id,label_str,pred_str,p_A,label_num
0,B,A,0.51561993,0
1,A,A,0.63703084,1
2,B,A,0.60766321,0
3,B,A,0.57749540,0
4,A,A,0.63703084,1
5,B,A,0.66541058,0
6,A,A,0.50000000,1
7,A,A,0.78793120,1
8,A,B,0.46879065,1
9,A,A,0.59266663,1
10,B,A,0.65135491,0
11,A,A,0.60766321,1
12,B,A,0.74316794,0
13,A,A,0.63703084,1
14,A,A,0.51561993,1
15,B,A,0.67917871,0
16,A,A,0.63703084,1
17,A,A,0.76629364,1
18,A,A,0.60766321,1
19,B,A,0.62245935,0
20,A,A,0.70578504,1
21,A,A,0.59266663,1
22,B,A,0.76629364,0
23,A,A,0.57749540,1
24,B,A,0.57749540,0
25,A,A,0.70578504,1
26,B,A,0.54673815,0
27,B,A,0.51561993,0
28,B,A,0.53120941,0
29,A,A,0.75491500,1
30,B,A,0.53120941,0
31,A,A,0.67917871,1
32,A,B,0.48438010,1
33,B,A,0.54673815,0
34,A,A,0.60766321,1
35,A,A,0.60766321,1
36,A,A,0.66541058,1
37,B,A,0.65135491,0
38,A,A,0.79818678,1
39,A,A,0.53120941,1
40,B,B,0.45326188,0
41,A,A,0.59266663,1
42,B,A,0.69264197,0
43,B,A,0.59266663,0
44,B,A,0.54673815,0
45,B,A,0.59266663,0
46,A,A,0.63703084,1
47,A,A,0.63703084,1
48,A,A,0.51561993,1
49,B,A,0.60766321,0
