id,label_str,pred_str,p_A,label_num
0,B,A,0.89912134,0
1,A,A,0.87407720,1
2,B,A,0.80806720,0
3,B,A,0.67917871,0
4,A,A,0.89912134,1
5,A,A,0.85966372,1
6,A,A,0.84389514,1
7,B,A,0.77729988,0
8,B,A,0.93245327,0
9,A,A,0.88720459,1
10,A,A,0.78793120,1
11,A,A,0.95791227,1
12,A,A,0.84389514,1
13,B,A,0.86703575,0
14,A,A,0.85966372,1
15,A,A,0.67917871,1
16,A,A,0.83548355,1
17,A,A,0.85195285,1
18,A,A,0.57749540,1
19,A,A,0.83548355,1
20,B,A,0.75491500,0
21,A,A,0.85966372,1
22,A,A,0.69264197,1
23,A,A,0.88720459,1
24,A,A,0.80806720,1
25,B,A,0.73105854,0
26,B,A,0.80806720,0
27,B,A,0.80806720,0
28,B,A,0.76629364,0
29,B,A,0.80806720,0
30,A,A,0.74316794,1
31,B,A,0.73105854,0
32,B,A,0.81757444,0
33,B,A,0.85966372,0
34,A,A,0.90731227,1
35,B,A,0.80806720,0
36,B,A,0.82671177,0
37,A,A,0.85966372,1
38,A,A,0.80806720,1
39,A,A,0.78793120,1
40,B,A,0.75491500,0
41,B,A,0.88720459,0
42,A,A,0.83548355,1
43,B,A,0.89912134,0
44,B,A,0.87407720,0
45,B,A,0.84389514,0
46,B,A,0.81757444,0
47,A,A,0.86703575,1
48,B,A,0.76629364,0
49,A,A,0.90465051,1
