id,label_str,pred_str,p_A,label_num
0,B,A,0.70578504,0
1,A,A,0.59266663,1
2,B,A,0.63703084,0
3,A,A,0.57749540,1
4,A,A,0.66541058,1
5,B,A,0.53120941,0
6,A,A,0.54673815,1
7,B,A,0.65135491,0
8,A,A,0.66541058,1
9,B,B,0.40733343,0
10,B,A,0.62245935,0
11,B,A,0.66541058,0
12,B,A,0.65135491,0
13,A,A,0.67917871,1
14,A,A,0.66541058,1
15,A,A,0.69264197,1
16,A,A,0.74316794,1
17,B,A,0.67917871,0
18,B,A,0.70578504,0
19,A,A,0.62245935,1
20,A,A,0.63703084,1
21,B,A,0.66541058,0
22,B,A,0.62245935,0
23,A,A,0.73105854,1
24,A,A,0.56217653,1
25,B,A,0.51561993,0
26,B,A,0.54673815,0
27,B,A,0.78793120,0
28,B,A,0.50000000,0
29,A,A,0.54673815,1
30,B,A,0.79818678,0
31,B,B,0.45326188,0
32,A,A,0.70578504,1
33,A,B,0.46879065,1
34,B,B,0.45326188,0
35,B,B,0.46879065,0
36,B,A,0.66541058,0
37,B,A,0.59266663,0
38,A,B,0.48438010,1
39,A,A,0.62245935,1
