id,label_str,pred_str,p_A,label_num
0,A,A,0.63703084,1
1,B,A,0.56217653,0
2,A,A,0.53120941,1
3,B,A,0.65135491,0
4,B,A,0.62245935,0
5,B,A,0.63703084,0
6,A,A,0.54673815,1
7,A,A,0.56217653,1
8,B,A,0.66541058,0
9,A,A,0.74316794,1
10,A,A,0.69264197,1
11,A,A,0.71859437,1
12,B,A,0.71859437,0
13,A,A,0.50000000,1
14,B,A,0.70578504,0
15,A,A,0.65135491,1
16,B,B,0.48438010,0
17,A,A,0.67917871,1
18,A,A,0.65135491,1
19,A,A,0.54673815,1
20,B,A,0.54673815,0
21,B,A,0.66541058,0
22,A,A,0.60766321,1
23,B,A,0.56217653,0
24,B,A,0.59266663,0
25,B,A,0.62245935,0
26,A,A,0.70578504,1
27,B,A,0.70578504,0
28,A,A,0.71859437,1
29,B,A,0.54673815,0
30,A,B,0.39233685,1
31,A,A,0.50000000,1
32,B,A,0.65135491,0
33,A,A,0.60766321,1
34,A,A,0.57749540,1
35,A,A,0.56217653,1
36,B,A,0.62245935,0
37,A,B,0.45326188,1
38,B,A,0.62245935,0
39,A,A,0.60766321,1
40,A,A,0.59266663,1
41,B,A,0.57749540,0
42,B,B,0.48438010,0
43,B,A,0.73105854,0
44,A,A,0.56217653,1
45,A,B,0.46879065,1
46,B,A,0.53120941,0
47,B,B,0.46879065,0
48,B,A,0.60766321,0
49,B,A,0.62245935,0
