id,label_str,pred_str,p_A,label_num
0,A,A,0.56217653,1
1,B,A,0.59266663,0
2,B,A,0.53120941,0
3,A,A,0.59266663,1
4,A,A,0.60766321,1
5,A,A,0.56217653,1
6,B,A,0.50000000,0
7,B,B,0.43782350,0
8,A,A,0.54673815,1
9,A,A,0.57749540,1
10,B,A,0.59266663,0
11,A,A,0.53120941,1
12,A,A,0.62245935,1
13,A,A,0.56217653,1
14,A,A,0.63703084,1
15,B,A,0.50000000,0
16,A,A,0.56217653,1
17,B,A,0.54673815,0
18,A,B,0.36296922,1
19,B,A,0.50000000,0
20,A,A,0.60766321,1
21,B,B,0.46879065,0
22,B,B,0.43782350,0
23,A,A,0.62245935,1
24,A,A,0.57749540,1
25,B,B,0.28140560,0
26,A,B,0.33458945,1
27,A,B,0.40733343,1
28,A,A,0.54673815,1
29,B,B,0.34864515,0
30,A,B,0.48438010,1
31,B,B,0.42250463,0
32,A,A,0.66541058,1
33,A,A,0.53120941,1
34,B,A,0.60766321,0
35,A,A,0.51561993,1
36,A,A,0.54673815,1
37,A,B,0.46879065,1
38,A,A,0.66541058,1
39,A,A,0.50000000,1
40,A,A,0.59266663,1
41,A,A,0.57749540,1
42,A,A,0.59266663,1
43,B,A,0.53120941,0
44,B,B,0.34864515,0
45,B,A,0.62245935,0
46,A,B,0.46879065,1
47,A,A,0.57749540,1
48,B,A,0.56217653,0
49,A,A,0.50000000,1
