id,label_str,pred_str,p_A,label_num
0,B,A,0.65135491,0
1,A,B,0.45326188,1
2,B,B,0.48438010,0
3,A,A,0.63703084,1
4,B,A,0.51561993,0
5,B,B,0.32082132,0
6,B,A,0.53120941,0
7,B,A,0.51561993,0
8,A,A,0.60766321,1
9,A,A,0.62245935,1
10,B,A,0.51561993,0
11,B,B,0.33458945,0
12,B,A,0.57749540,0
13,B,A,0.54673815,0
14,A,A,0.50000000,1
15,B,B,0.37754068,0
16,B,B,0.37754068,0
17,A,A,0.54673815,1
18,B,B,0.42250463,0
19,B,A,0.51561993,0
20,B,A,0.50000000,0
21,A,A,0.54673815,1
22,A,B,0.43782350,1
23,A,B,0.22270015,1
24,A,B,0.46879065,1
25,A,B,0.42250463,1
26,B,A,0.62245935,0
27,B,A,0.59266663,0
28,A,B,0.42250463,1
29,B,B,0.34864515,0
30,B,B,0.36296922,0
31,A,A,0.57749540,1
32,A,A,0.59266663,1
33,B,A,0.60766321,0
34,B,B,0.42250463,0
35,B,B,0.45326188,0
36,A,B,0.37754068,1
37,B,A,0.57749540,0
38,A,A,0.57749540,1
39,A,A,0.63703084,1
40,A,A,0.53120941,1
41,B,B,0.39233685,0
42,B,B,0.37754068,0
43,B,B,0.45326188,0
44,A,B,0.37754068,1
45,A,A,0.59266663,1
46,B,B,0.42250463,0
47,A,B,0.46879065,1
48,B,B,0.40733343,0
49,A,A,0.67917871,1
