id,label_str,pred_str,p_A,label_num
0,B,B,0.00181021,0
1,A,B,0.04208773,1
2,A,A,0.50000000,1
3,A,B,0.21206881,1
4,B,A,0.99858958,0
5,B,A,0.96267307,0
6,B,A,0.94334757,0
7,B,B,0.00912564,0
8,B,A,0.54673815,0
9,B,B,0.00433150,0
10,A,B,0.19193280,1
11,B,A,0.99964297,0
12,B,B,0.16451645,0
13,A,A,0.79818678,1
14,B,B,0.00048786,0
15,A,A,0.98145342,1
16,A,B,0.06008665,1
17,A,B,0.36296922,1
18,B,B,0.16451645,0
19,A,B,0.05033063,1
20,A,B,0.32082132,1
21,A,A,0.90990698,1
22,B,A,0.98901308,0
23,B,B,0.00555493,0
24,A,B,0.00006205,1
25,A,A,0.98756832,1
26,A,B,0.00014884,1
27,B,B,0.42250463,0
28,A,B,0.14804719,1
29,B,B,0.05665243,0
30,B,B,0.00091105,0
31,A,A,0.69264197,1
32,B,B,0.02931223,0
33,B,B,0.00555493,0
34,B,B,0.06754670,0
35,B,B,0.01322282,0
36,A,B,0.00001078,1
37,A,B,0.01322282,1
38,B,B,0.03963884,0
39,A,A,0.96485513,1
