id,label_str,pred_str,p_A,label_num
0,A,A,0.99477994,1
1,A,B,0.06371500,1
2,B,A,0.99752742,0
3,B,B,0.19193280,0
4,A,B,0.00170072,1
5,A,B,0.30735803,1
6,B,B,0.01691491,0
7,B,A,0.61508787,0
8,A,A,0.96885622,1
9,B,B,0.00024537,0
10,B,B,0.42250463,0
11,B,A,0.97557688,0
12,B,B,0.00669285,0
13,A,A,0.65135491,1
14,A,A,0.88720459,1
15,A,A,0.98087597,1
16,A,A,0.90990698,1
17,B,B,0.01032815,0
18,B,B,0.10087861,0
19,A,A,0.99929035,1
20,B,B,0.06008665,0
21,B,B,0.20181322,0
22,A,A,0.99682730,1
23,B,B,0.00407014,0
24,A,B,0.00522013,1
25,B,B,0.37754068,0
26,B,B,0.02033235,0
27,A,A,0.88720459,1
28,A,B,0.21206881,1
29,B,B,0.00192673,0
30,A,B,0.16451645,1
31,A,A,0.99903023,1
32,B,B,0.16451645,0
33,B,A,0.88079703,0
34,A,A,0.98201376,1
35,B,B,0.21206881,0
36,B,B,0.32082132,0
37,A,A,0.99719906,1
38,B,B,0.00205074,0
39,B,B,0.14033625,0
