id,label_str,pred_str,p_A,label_num
0,A,A,0.63703084,1
1,A,A,0.89330941,1
2,A,A,0.70578504,1
3,A,A,0.92414182,1
4,A,A,0.89330941,1
5,B,B,0.00170072,0
6,A,A,0.79818678,1
7,A,A,0.67917871,1
8,A,B,0.11920292,1
9,A,A,0.91964257,1
10,A,B,0.00757724,1
11,A,B,0.02033235,1
12,B,B,0.15610491,0
13,A,A,0.99781728,1
14,B,B,0.01168726,0
15,B,A,0.98087597,0
16,A,B,0.00263167,1
17,A,B,0.36296922,1
18,A,B,0.23370634,1
19,A,B,0.05033063,1
20,B,B,0.00181021,0
21,B,B,0.02931223,0
22,A,B,0.40733343,1
23,B,A,0.93628502,0
24,B,A,0.65135491,0
25,A,A,0.96485513,1
26,B,A,0.69264197,0
27,B,B,0.01912404,0
28,A,B,0.28140560,1
29,B,B,0.06754670,0
30,A,A,0.53120941,1
31,A,A,0.87407720,1
32,A,B,0.01168726,1
33,A,A,0.70578504,1
34,A,A,0.99986446,1
35,A,A,0.98901308,1
36,A,A,0.93628502,1
37,B,B,0.10087861,0
38,B,A,0.84389514,0
39,A,B,0.00970848,1
