id,label_str,pred_str,p_A,label_num
0,A,B,0.42250463,1
1,A,B,0.23370634,1
2,A,B,0.06008665,1
3,B,A,0.65135491,0
4,B,B,0.10669060,0
5,A,B,0.30735803,1
6,A,B,0.45326188,1
7,A,B,0.00806199,1
8,B,A,0.88079703,0
9,A,A,0.85966372,1
10,A,A,0.85966372,1
11,B,B,0.02161533,0
12,A,A,0.97241479,1
13,B,B,0.00460957,0
14,B,A,0.73105854,0
15,B,A,0.57749540,0
16,A,B,0.05033063,1
17,B,B,0.34158251,0
18,B,B,0.02161533,0
19,A,B,0.05033063,1
20,A,B,0.31405056,1
21,B,A,0.76629364,0
22,A,B,0.35577488,1
23,A,B,0.11920292,1
24,B,B,0.15610491,0
25,A,B,0.08035747,1
26,A,A,0.82671177,1
27,B,A,0.66541058,0
28,B,B,0.14033625,0
29,A,B,0.30735803,1
30,A,B,0.39233685,1
31,A,B,0.17328820,1
32,A,B,0.42250463,1
33,B,B,0.02297737,0
34,B,B,0.07585818,0
35,B,A,0.73105854,0
36,A,A,0.70578504,1
37,B,A,0.82671177,0
38,B,A,0.67917871,0
39,A,B,0.01406363,1
40,B,A,0.60766321,0
41,B,B,0.23370634,0
42,A,A,0.96485513,1
43,B,B,0.06008665,0
44,A,B,0.01590639,1
45,A,A,0.54673815,1
46,B,B,0.00831578,0
47,A,B,0.04468087,1
48,B,A,0.84389514,0
49,B,B,0.21206881,0
