id,label_str,pred_str,p_A,label_num
0,A,A,0.88079703,1
1,B,B,0.22270015,0
2,B,A,0.96691406,0
3,A,A,0.60766321,1
4,A,A,0.99087441,1
5,B,A,0.98756832,0
6,B,A,0.82671177,0
7,A,A,0.99371004,1
8,B,B,0.20181322,0
9,B,A,0.57749540,0
10,A,A,0.99986863,1
11,B,B,0.12592277,0
12,A,B,0.04468087,1
13,A,B,0.19193280,1
14,B,B,0.16451645,0
15,A,A,0.99242276,1
16,B,A,0.51561993,0
17,A,A,0.93628502,1
18,B,A,0.99996674,0
19,A,A,0.99444515,1
20,A,B,0.29421496,1
21,B,A,0.91964257,0
22,B,B,0.25683200,0
23,B,A,0.92840880,0
24,A,A,0.95531917,1
25,B,A,0.99371004,0
26,A,A,0.98087597,1
27,A,A,0.57749540,1
28,A,A,0.96691406,1
29,A,A,0.94966936,1
30,B,A,0.99539042,0
31,B,B,0.30735803,0
32,A,B,0.14804719,1
33,A,A,0.90990698,1
34,B,A,0.95257413,0
35,B,B,0.10087861,0
36,B,A,0.50000000,0
37,B,A,0.99959558,0
38,B,A,0.51561993,0
39,A,A,0.88720459,1
40,B,B,0.02442309,0
41,A,B,0.29421496,1
42,A,A,0.93628502,1
43,A,A,0.99592990,1
44,B,A,0.93245327,0
45,B,B,0.00757724,0
46,B,B,0.21206881,0
47,B,A,0.99330717,0
48,A,B,0.00712143,1
49,A,A,0.70578504,1
