id,label_str,pred_str,p_A,label_num
0,B,A,0.93991333,0
1,B,A,0.99736834,0
2,B,B,0.23370634,0
3,A,A,0.94659668,1
4,B,B,0.02161533,0
5,B,A,0.65135491,0
6,B,A,0.62245935,0
7,A,A,0.96885622,1
8,A,A,0.76629364,1
9,B,A,0.98593640,0
10,A,A,0.99985111,1
11,A,A,0.96691406,1
12,A,A,0.70578504,1
13,A,A,0.99840218,1
14,B,A,0.99972194,0
15,B,B,0.03732688,0
16,B,B,0.23370634,0
17,A,A,0.99829930,1
18,B,A,0.95257413,0
19,A,B,0.15610491,1
20,A,B,0.04468087,1
21,A,A,0.95791227,1
22,B,A,0.69264197,0
23,B,A,0.81757444,0
24,A,B,0.05665243,1
25,A,A,0.99954176,1
26,A,A,0.90465051,1
27,A,A,0.98201376,1
28,A,B,0.40733343,1
29,B,B,0.13296424,0
30,B,B,0.05665243,0
31,B,B,0.00075541,0
32,B,B,0.06008665,0
33,B,A,0.90990698,0
34,A,A,0.98967183,1
35,A,A,0.78793120,1
36,A,B,0.03308598,1
37,B,B,0.23370634,0
38,A,B,0.06371500,1
39,A,A,0.98677725,1
40,A,A,0.99829930,1
41,B,A,0.97557688,0
42,B,A,0.82671177,0
43,A,B,0.29421496,1
44,B,B,0.24508502,0
45,A,A,0.98756832,1
46,B,A,0.99566853,0
47,A,A,0.65135491,1
48,A,A,0.97241479,1
49,B,A,0.89330941,0
