id,label_str,pred_str,p_A,label_num
0,B,B,0.34864515,0
1,B,A,0.99566853,0
2,A,B,0.00407014,1
3,A,A,0.53120941,1
4,B,A,0.81757444,0
5,B,B,0.01912404,0
6,B,A,0.56217653,0
7,A,B,0.00023782,1
8,A,A,0.53120941,1
9,A,B,0.24508502,1
10,A,A,0.65135491,1
11,A,B,0.00628990,1
12,B,A,0.75491500,0
13,A,B,0.07585818,1
14,B,A,0.73105854,0
15,B,B,0.42250463,0
16,B,A,0.67917871,0
17,B,B,0.14033625,0
18,A,B,0.09009299,1
19,B,A,0.65135491,0
20,B,B,0.39233685,0
21,A,B,0.02368947,1
22,A,B,0.39233685,1
23,B,A,0.86703575,0
24,B,B,0.26588050,0
25,A,A,0.71859437,1
26,B,B,0.33458945,0
27,A,A,0.81757444,1
28,A,A,0.87407720,1
29,B,B,0.05665243,0
30,B,A,0.83548355,0
31,A,B,0.02931223,1
32,A,B,0.00066670,1
33,A,A,0.92414182,1
34,A,B,0.19193280,1
35,B,B,0.07585818,0
36,A,B,0.00669285,1
37,B,B,0.46879065,0
38,B,B,0.02297737,0
39,B,A,0.89330941,0
40,A,A,0.91964257,1
41,B,A,0.74316794,0
42,A,B,0.25683200,1
43,A,A,0.90465051,1
44,B,A,0.91490096,0
45,A,A,0.96691406,1
46,B,A,0.77999288,0
47,A,A,0.86703575,1
48,B,B,0.29421496,0
49,A,A,0.94334757,1
