id,label_str,pred_str,p_A,label_num
0,A,A,0.81757444,1
1,B,B,0.46879065,0
2,A,B,0.23370634,1
3,A,A,0.99781728,1
4,A,A,0.99330717,1
5,B,B,0.00000614,0
6,A,A,0.69264197,1
7,A,A,0.99287862,1
8,B,B,0.36296922,0
9,B,B,0.02297737,0
10,A,B,0.08509904,1
11,A,B,0.48438010,1
12,A,A,0.95531917,1
13,A,A,0.89330941,1
14,B,B,0.36296922,0
15,A,A,0.60766321,1
16,A,A,0.99539042,1
17,A,A,0.99287862,1
18,B,B,0.01691491,0
19,A,A,0.53120941,1
20,B,A,0.88079703,0
21,A,A,0.99829930,1
22,B,A,0.98831278,0
23,A,B,0.33458945,1
24,B,B,0.13296424,0
25,A,A,0.99929035,1
26,B,B,0.03514485,0
27,B,A,0.71859437,0
28,B,A,0.89912134,0
29,A,A,0.94334757,1
30,B,B,0.17328820,0
31,A,B,0.45326188,1
32,A,B,0.29421496,1
33,A,A,0.89912134,1
34,B,B,0.00857748,0
35,A,B,0.36296922,1
36,B,A,0.96485513,0
37,B,A,0.56217653,0
38,B,B,0.06008665,0
39,A,B,0.39233685,1
40,A,A,0.71859437,1
41,B,B,0.01406363,0
42,B,A,0.96267307,0
43,B,B,0.01495709,0
44,A,A,0.81757444,1
45,B,B,0.00970848,0
46,A,B,0.46879065,1
47,A,A,0.99854493,1
48,B,B,0.10087861,0
49,A,A,0.85195285,1
