id,label_str,pred_str,p_A,label_num
0,B,B,0.30735803,0
1,A,B,0.46879065,1
2,A,A,0.59266663,1
3,B,A,0.50000000,0
4,B,B,0.37754068,0
5,B,B,0.28140560,0
6,B,A,0.73105854,0
7,B,A,0.56217653,0
8,A,A,0.79818678,1
9,A,B,0.43782350,1
10,B,B,0.28140560,0
11,B,A,0.53120941,0
12,B,B,0.25683200,0
13,B,A,0.63703084,0
14,A,A,0.77729988,1
15,B,A,0.85195285,0
16,B,A,0.82671177,0
17,B,B,0.40733343,0
18,B,A,0.78793120,0
19,B,A,0.59266663,0
20,A,A,0.54673815,1
21,A,A,0.50000000,1
22,A,B,0.39233685,1
23,A,A,0.92414182,1
24,A,A,0.51561993,1
25,B,B,0.42250463,0
26,B,A,0.57749540,0
27,A,B,0.48438010,1
28,B,A,0.69264197,0
29,B,A,0.54673815,0
30,B,B,0.43782350,0
31,A,A,0.77729988,1
32,B,B,0.34864515,0
33,B,A,0.65135491,0
34,B,A,0.56217653,0
35,B,A,0.65135491,0
36,A,A,0.86703575,1
37,A,A,0.53120941,1
38,B,A,0.57749540,0
39,A,A,0.82671177,1
