id,label_str,pred_str,p_A,label_num
0,A,A,0.59266663,1
1,B,A,0.77729988,0
2,A,A,0.57749540,1
3,A,A,0.80806720,1
4,A,A,0.53120941,1
5,B,B,0.04208773,0
6,A,A,0.57749540,1
7,A,A,0.65135491,1
8,B,A,0.75491500,0
9,B,A,0.56217653,0
10,A,B,0.45326188,1
11,A,A,0.78793120,1
12,A,A,0.73105854,1
13,A,A,0.87407720,1
14,B,A,0.50000000,0
15,A,A,0.50000000,1
16,A,A,0.76629364,1
17,A,A,0.71859437,1
18,B,B,0.36296922,0
19,A,A,0.50000000,1
20,B,A,0.67917871,0
21,A,A,0.69264197,1
22,B,A,0.53120941,0
23,A,A,0.59266663,1
24,B,B,0.37754068,0
25,A,A,0.56217653,1
26,B,B,0.40733343,0
27,B,A,0.50000000,0
28,B,A,0.74316794,0
29,A,A,0.75491500,1
30,B,A,0.56217653,0
31,A,A,0.50000000,1
32,A,B,0.30735803,1
33,A,A,0.94966936,1
34,B,B,0.23370634,0
35,A,A,0.71859437,1
36,B,A,0.56217653,0
37,B,B,0.45326188,0
38,B,A,0.62245935,0
39,A,B,0.39233685,1
40,A,A,0.73105854,1
41,B,B,0.46879065,0
42,B,A,0.75491500,0
43,B,A,0.59266663,0
44,A,A,0.56217653,1
45,B,B,0.46879065,0
46,A,A,0.57749540,1
47,A,A,0.74316794,1
48,B,B,0.24508502,0
49,A,A,0.77729988,1
