id,label_str,pred_str,p_A,label_num
0,A,A,0.91490096,1
1,A,A,0.53120941,1
2,A,A,0.95791227,1
3,A,B,0.06754670,1
4,A,B,0.00247262,1
5,A,A,0.89912134,1
6,A,A,0.99989772,1
7,B,A,0.79818678,0
8,B,B,0.10087861,0
9,A,A,0.99662340,1
10,B,B,0.05340333,0
11,A,A,0.99996674,1
12,B,B,0.40733343,0
13,A,A,0.99592990,1
14,A,B,0.10669060,1
15,B,B,0.04208773,0
16,B,A,0.56217653,0
17,A,B,0.05340333,1
18,A,B,0.01243165,1
19,B,A,0.99509466,0
20,A,B,0.14804719,1
21,B,B,0.22270015,0
22,B,B,0.00247262,0
23,B,B,0.00912564,0
24,B,B,0.00043056,0
25,B,B,0.01912404,0
26,A,A,0.99794930,1
27,B,B,0.06754670,0
28,A,A,0.89330941,1
29,A,A,0.75491500,1
30,B,B,0.00014884,0
31,A,A,0.73105854,1
32,B,B,0.07585818,0
33,A,A,0.95531917,1
34,B,B,0.09534946,0
35,B,A,0.82671177,0
36,B,B,0.02161533,0
37,A,B,0.01590639,1
38,A,A,0.75491500,1
39,A,A,0.99662340,1
