id,label_str,pred_str,p_A,label_num
0,B,A,0.97557688,0
1,B,B,0.00091105,0
2,B,B,0.00035697,0
3,A,B,0.14414886,1
4,B,A,0.87407720,0
5,B,B,0.00806199,0
6,B,B,0.15610491,0
7,B,B,0.07159120,0
8,A,B,0.00669285,1
9,B,B,0.00433150,0
10,A,A,0.56217653,1
11,B,A,0.86703575,0
12,A,A,0.90465051,1
13,B,B,0.02161533,0
14,B,B,0.00132502,0
15,B,A,0.63703084,0
16,A,A,0.83548355,1
17,B,B,0.03732688,0
18,A,A,0.90465051,1
19,B,B,0.17328820,0
20,B,A,0.57749540,0
21,B,A,0.99978346,0
22,B,B,0.39233685,0
23,A,B,0.00011960,1
24,A,A,0.99893504,1
25,A,B,0.03308598,1
26,A,B,0.48438010,1
27,A,B,0.11920292,1
28,B,B,0.00141036,0
29,B,A,0.99701905,0
30,A,A,0.87407720,1
31,A,A,0.62245935,1
32,B,B,0.17328820,0
33,A,A,0.99794930,1
34,A,A,0.99477994,1
35,A,B,0.00170072,1
36,B,B,0.00006605,0
37,A,A,0.76629364,1
38,B,B,0.33458945,0
39,A,A,0.96267307,1
