id,label_str,pred_str,p_A,label_num
0,A,A,0.73105854,1
1,A,B,0.48438010,1
2,B,B,0.05340333,0
3,A,A,0.82671177,1
4,B,B,0.17328820,0
5,B,B,0.43782350,0
6,B,A,0.65135491,0
7,A,B,0.21206881,1
8,B,B,0.20181322,0
9,B,B,0.30735803,0
10,A,B,0.43782350,1
11,A,B,0.21206881,1
12,B,B,0.28140560,0
13,B,B,0.19193280,0
14,A,A,0.51561993,1
15,B,A,0.50000000,0
16,B,A,0.83548355,0
17,A,A,0.75491500,1
18,B,B,0.02758528,0
19,A,A,0.69264197,1
20,A,A,0.69264197,1
21,A,A,0.57749540,1
22,A,B,0.34864515,1
23,B,B,0.40733343,0
24,A,A,0.81757444,1
25,A,A,0.69264197,1
26,B,B,0.18242551,0
27,A,B,0.34864515,1
28,A,A,0.80806720,1
29,A,A,0.70578504,1
30,B,B,0.12592277,0
31,B,A,0.65135491,0
32,B,B,0.26894143,0
33,A,A,0.77729988,1
34,A,B,0.14804719,1
35,A,B,0.16451645,1
36,B,B,0.21206881,0
37,B,B,0.24508502,0
38,A,B,0.39233685,1
39,B,B,0.07585818,0
40,B,A,0.63703084,0
41,B,A,0.66541058,0
42,A,A,0.71859437,1
43,A,A,0.89330941,1
44,A,A,0.50000000,1
45,A,B,0.46879065,1
46,A,A,0.66541058,1
47,B,B,0.17328820,0
48,B,B,0.21206881,0
49,A,B,0.21206881,1
