id,label_str,pred_str,p_A,label_num
0,A,A,0.65135491,1
1,B,B,0.24508502,0
2,A,A,0.51561993,1
3,B,A,0.51561993,0
4,B,A,0.70578504,0
5,B,B,0.36296922,0
6,A,A,0.50000000,1
7,A,A,0.66541058,1
8,B,B,0.48438010,0
9,A,A,0.89330941,1
10,A,B,0.33458945,1
11,A,A,0.62245935,1
12,B,A,0.66541058,0
13,A,B,0.21206881,1
14,B,B,0.22270015,0
15,A,A,0.59266663,1
16,B,A,0.63703084,0
17,A,A,0.85195285,1
18,A,A,0.65135491,1
19,A,B,0.39233685,1
20,B,B,0.13296424,0
21,B,B,0.22270015,0
22,A,A,0.87407720,1
23,B,B,0.43782350,0
24,B,B,0.18242551,0
25,B,B,0.36296922,0
26,A,A,0.59266663,1
27,B,B,0.28140560,0
28,A,A,0.70578504,1
29,B,B,0.37754068,0
30,A,A,0.65135491,1
31,A,A,0.54673815,1
32,B,A,0.69264197,0
33,A,A,0.69264197,1
34,A,B,0.40733343,1
35,A,A,0.81757444,1
36,B,B,0.30735803,0
37,A,A,0.56217653,1
38,B,A,0.79818678,0
39,A,A,0.57749540,1
40,A,B,0.30735803,1
41,B,A,0.66541058,0
42,B,B,0.21206881,0
43,B,B,0.45326188,0
44,A,B,0.45326188,1
45,A,B,0.22270015,1
46,B,B,0.48438010,0
47,B,B,0.08509904,0
48,B,B,0.39233685,0
49,B,A,0.50000000,0
