id,label_str,pred_str,p_A,label_num
0,B,B,0.48438010,0
1,A,A,0.73105854,1
2,A,A,0.63703084,1
3,B,A,0.63703084,0
4,B,A,0.69264197,0
5,B,A,0.60766321,0
6,B,B,0.46879065,0
7,B,B,0.45326188,0
8,A,B,0.45326188,1
9,A,B,0.39233685,1
10,B,B,0.45326188,0
11,B,B,0.46879065,0
12,B,A,0.66541058,0
13,B,B,0.46879065,0
14,A,A,0.60766321,1
15,B,A,0.63703084,0
16,B,A,0.57749540,0
17,B,A,0.63703084,0
18,B,A,0.60766321,0
19,B,A,0.50000000,0
20,A,A,0.57749540,1
21,A,B,0.43782350,1
22,A,B,0.45326188,1
23,A,A,0.59266663,1
24,A,B,0.40733343,1
25,B,A,0.57749540,0
26,B,B,0.45326188,0
27,A,A,0.65135491,1
28,B,B,0.43782350,0
29,B,A,0.57749540,0
30,B,B,0.42250463,0
31,A,A,0.53120941,1
32,B,A,0.57749540,0
33,B,A,0.65135491,0
34,B,B,0.48438010,0
35,B,B,0.48438010,0
36,A,B,0.40733343,1
37,A,A,0.62245935,1
38,B,A,0.66541058,0
39,A,A,0.60766321,1
