id,label_str,pred_str,p_A,label_num
0,A,B,0.36296922,1
1,A,B,0.14804719,1
2,A,A,0.95257413,1
3,B,A,0.96267307,0
4,A,A,0.62245935,1
5,B,B,0.14033625,0
6,B,A,0.90465051,0
7,A,B,0.39233685,1
8,B,A,0.90465051,0
9,A,A,0.66541058,1
10,A,A,0.71859437,1
11,A,A,0.92840880,1
12,A,A,0.97557688,1
13,A,B,0.06371500,1
14,A,A,0.97838473,1
15,B,A,0.71859437,0
16,B,B,0.05033063,0
17,A,B,0.14804719,1
18,A,B,0.00757724,1
19,B,B,0.18242551,0
20,A,B,0.10669060,1
21,A,A,0.88720459,1
22,A,A,0.91964257,1
23,B,B,0.00247262,0
24,B,B,0.03308598,0
25,B,B,0.10087861,0
26,A,B,0.15610491,1
27,B,B,0.05665243,0
28,A,B,0.00757724,1
29,A,A,0.89912134,1
30,B,B,0.02758528,0
31,A,A,0.60766321,1
32,A,B,0.12592277,1
33,B,B,0.34864515,0
34,B,A,0.85195285,0
35,A,A,0.87407720,1
36,B,A,0.99509466,0
37,A,A,0.96036118,1
38,B,B,0.00003536,0
39,A,A,0.99287862,1
