id,label_str,pred_str,p_A,label_num
0,A,B,0.10669060,1
1,B,B,0.05033063,0
2,B,B,0.00757724,0
3,B,B,0.04742587,0
4,B,A,0.71859437,0
5,A,A,0.99408901,1
6,B,A,0.93991333,0
7,B,B,0.12592277,0
8,B,B,0.03114383,0
9,A,B,0.46879065,1
10,B,B,0.00001569,0
11,B,B,0.05033063,0
12,B,B,0.36296922,0
13,A,A,0.90465051,1
14,B,B,0.48438010,0
15,A,B,0.01590639,1
16,B,B,0.01032815,0
17,B,B,0.02931223,0
18,A,B,0.00433150,1
19,A,A,0.75491500,1
20,A,B,0.06371500,1
21,A,A,0.56217653,1
22,B,B,0.01282121,0
23,A,B,0.00806199,1
24,B,B,0.32082132,0
25,A,A,0.70578504,1
26,B,B,0.10669060,0
27,B,B,0.00857748,0
28,A,A,0.84389514,1
29,B,B,0.37754068,0
30,B,B,0.32082132,0
31,B,B,0.16451645,0
32,A,B,0.30735803,1
33,B,B,0.06371500,0
34,A,B,0.26894143,1
35,B,B,0.30735803,0
36,A,B,0.00522013,1
37,B,B,0.03114383,0
38,B,B,0.08035747,0
39,B,B,0.22270015,0
