id,label_str,pred_str,p_A,label_num
0,B,A,0.99592990,0
1,B,B,0.34864515,0
2,A,B,0.01798621,1
3,A,A,0.99142247,1
4,B,B,0.06008665,0
5,B,B,0.12592277,0
6,A,B,0.15610491,1
7,B,B,0.00970848,0
8,B,A,0.79818678,0
9,A,B,0.32082132,1
10,A,A,0.57749540,1
11,B,B,0.22270015,0
12,A,B,0.09534946,1
13,A,B,0.10669060,1
14,A,A,0.99193794,1
15,B,B,0.00001834,0
16,A,A,0.63703084,1
17,B,B,0.01322282,0
18,B,A,0.75491500,0
19,A,A,0.70578504,1
20,A,A,0.67917871,1
21,B,A,0.67917871,0
22,A,B,0.00970848,1
23,B,B,0.00027803,0
24,B,A,0.92840880,0
25,B,B,0.00218272,0
26,B,A,0.99662340,0
27,B,A,0.97838473,0
28,B,B,0.37754068,0
29,B,A,0.57749540,0
30,A,B,0.00757724,1
31,A,A,0.66541058,1
32,B,A,0.71859437,0
33,B,B,0.25683200,0
34,A,A,0.60766321,1
35,A,B,0.00433150,1
36,B,B,0.02033235,0
37,B,B,0.09534946,0
38,A,B,0.00070967,1
39,A,A,0.96691406,1
