id,label_str,pred_str,p_A,label_num
0,A,B,0.06371500,1
1,A,A,0.90465051,1
2,A,A,0.75491500,1
3,B,B,0.17328820,0
4,B,B,0.28140560,0
5,B,B,0.04468087,0
6,A,A,0.91490096,1
7,B,B,0.17328820,0
8,B,A,0.54673815,0
9,A,B,0.43782350,1
10,A,A,0.56217653,1
11,B,B,0.05033063,0
12,A,B,0.12592277,1
13,B,B,0.45326188,0
14,B,B,0.03308598,0
15,A,B,0.42250463,1
16,B,B,0.37754068,0
17,A,B,0.40733343,1
18,A,B,0.33458945,1
19,A,B,0.29421496,1
20,B,B,0.05340333,0
21,A,A,0.89912134,1
22,B,B,0.20181322,0
23,B,A,0.84389514,0
24,B,B,0.12592277,0
25,A,B,0.18242551,1
26,A,A,0.77729988,1
27,B,B,0.21206881,0
28,A,A,0.82671177,1
29,B,B,0.25683200,0
30,A,A,0.92414182,1
31,A,A,0.82671177,1
32,A,B,0.18242551,1
33,B,B,0.28140560,0
34,A,B,0.15610491,1
35,B,B,0.18242551,0
36,B,B,0.32082132,0
37,B,B,0.09534946,0
38,B,B,0.22270015,0
39,A,A,0.62245935,1
